WorkerId,na.pct,n,implausible,plausible,Answer.English,Answer.country,Answer.proficiency1,Answer.proficiency2,WorkTimeInSeconds,Answer.answer,HITId,AssignmentStatus,AssignmentId,filler.left,filler.right,diff,Use
A17AMTRIYI2Z2D,0,54,1,6.75,yes,USA,"When I was younger, I would go to school and study in my many classes.","It's raining tomorrow, so I think I'll stay inside and watch some movies.",1386,thanks,32XN26MTXZJ2T4V3ECR4SLOL3IHL00,Approved,37Q970SNZE8RQQ94K6X67WGCLVOS1R,7,1,5.75,TRUE
AI9YR5E1S3U19,0,54,3.25,3.125,yes,USA,"When I was younger, I would go to school and study","It's raining tomorrow, so I cant come",694,good,3T6EIBTM9LOHYY2H9NZ78DKNISUAAY,Rejected,3TVSS0C0E10L6R2M6URHAR2SJO7WT9,7,1,-0.125,
AIARY92CAAX0Q,0,54,5.5,5.625,yes,USA,"When I was younger, I would go to school and i am very enjoy","It's raining tomorrow, so school in leave",2648,Survey is very exciting.,3U18MJKL1UMCBWT425030EUBH2ENCX,Approved,3TESA3PJ31ALOKIOTVKIFF59RH1MMH,7,1,0.125,
A18E16UFE351U6,0,54,1.25,7,yes,USA,"When I was younger, I would go to school and try to learn as much as I could.","It's raining tomorrow, so I hope to stay inside and read all day.",1668,{},31YWE12TE0CBB9CCDUF1IUTVI4WX7V,Approved,3U5JL4WY5K9GE6SM1YMV4247CRWX47,7,1,5.75,TRUE
A1H198MRIM37T1,0,54,1.25,7,yes,USA,"When I was younger, I would go to school and try to get along with others.","It's raining tomorrow, so I will bring my umbrella.",1054,None,36U4VBVNQODTCO2WH32K34LRPZAUR2,Approved,3C2NJ6JBKAH1ZYZVVEGYDLGBQZR2NX,7,1,5.75,TRUE
AIY8KHG5LEXNY,0.018518519,54,6,5.75,yes,USA,"When I was younger, I would go to school and  BOY","It's raining tomorrow, so  MUCH",434,NICE,3909MD9T2ZHFK20108NLIXL50N5EFA,Rejected,3LOZAJ85YDD6BSDZXK37BN79SD12XH,6,1,-0.25,
AJ4JJGGH2U9JM,0.018518519,54,4,4.5,,USA,"When I was younger, I would go to school and play with my friends and enjoying the days so happy","It's raining tomorrow, so want to safety with safety measures",793,{},3BPP3MA3TCK1KUAXMJQJDAQPXJRELF,Rejected,3R6BYFZZP7CQCMPBLFIEV61Y1K4FXI,7,1,0.5,
A26M997VYVK0E6,0,54,1,6.75,yes,USA,"When I was younger, I would go to school and pay attention in class.","It's raining tomorrow, so I'm going to be wearing my sweater and take an umbrella.",2840,{},30UZJB2POHCK87RF5CTGDUQVK4153R,Approved,3PJUZCGDJ6GRWBXQAL6U5BYU7A2897,7,2,5.75,TRUE
A2HRUFTA09371Y,0,54,1.125,6.875,yes,USA,"When I was younger, I would go to school and learn how to read.","It's raining tomorrow, so I will bring an umbrella.",326,good luck with your research!,30U1YOGZGAWJW1RNAXC0JEMZP1YSDE,Approved,3BV8HQ2ZZW1IXGO79CNWHSDN7XUA62,7,1,5.75,TRUE
A2LAMCJLVCRQ4T,0,54,1,6.75,yes,USA,"When I was younger, I would go to school and read many books at the library.","It's raining tomorrow, so I'd better bring an umbrella.",1436,{},301KG0KX9CL73IFR2EGKJHOTJZSH29,Approved,3C5W7UE9CFQWIWHS72MRQWL7YIHXM2,7,1,5.75,TRUE
A3CE0SWITZK3UD,0,54,1,6.75,yes,USA,"When I was younger, I would go to school and work hard to earn good grades","It's raining tomorrow, so the sun will definitely not be out",3199,{},3J94SKDEKIPIQZTCY1ZSQ3C7BHQ5DP,Rejected,3QAPZX2QN4DYE27OU8E029KYI6G20M,7,1,5.75,TRUE
A3LRZX8477TYYZ,0,54,1.125,6.875,yes,USA,"When I was younger, I would go to school and study many subjects each day.","It's raining tomorrow, so I will plan to carry an umbrella with me.",3346,{},3M47JKRKCX12S8XZMCYHWHC6WL4862,Approved,3ZR9AIQJUB98HGMBYMXOVOHW2KC04G,7,1,5.75,TRUE
AFKB7F09OVKV7,0,54,1.125,6.875,yes,USA,"When I was younger, I would go to school and wait excitedly for lunchtime and recess.","It's raining tomorrow, so I'm going to get errands done today.",1347,"I hope I didn't miss any attention checks and answered enough correctly. Some were obviously not just black and white, so I hope leaning one way or the other factors in too. Thank you for letting me take this!",3RWSQDNYL9M7QG0XVJ7R0F65COKFFT,Approved,3V5Q80FXIXRUVU6LDVWJ47I5LI032I,7,1,5.75,TRUE
A183WYXN12P2TJ,0,54,1,6.8,yes,USA,"When I was younger, I would go to school and study a lot of interesting subjects.","It's raining tomorrow, so I will bring an umbrella.",3178,{},3Q9SPIIRWJME5B5KASVZQ2HEABXAW9,Approved,3DYGAII7PL8IU2DTD4JRDSJ96K5PQT,7,1,5.8,TRUE
A1IKK576F8WY0N,0,54,1,6.8,yes,USA,"When I was younger, I would go to school and learn many new things.","It's raining tomorrow, so I will remember to take my umbrella with me.",586,Thank you!,3L60IFZKF3IBI8I9LZJR6LUV8IAHHR,Rejected,3J88R45B2GY23ZE5ZIEJ70F23NSXPY,7,1,5.8,TRUE
A1S88VQY8G8CNC,0,54,1,6.8,yes,USA,"When I was younger, I would go to school and look forward to the end of the school day.","It's raining tomorrow, so I will spend the entire day indoors.",973,{},3FHTJGYT8N0PVTLMK69EUUKLF97PG5,Approved,34QN5IT0TZR90H9DAPN1C0X146880V,7,1,5.8,TRUE
A1YH2I4Y2SYAXJ,0.018518519,54,1,6.8,yes,USA,"When I was younger, I would go to school and put my books in my locker before heading to first-period gym class.","It's raining tomorrow, so I'll grab my umbrella on the way out the door.",1746,thank you!,3P7RGTLO6EDNABB3LECW2RNJNXVAK6,Approved,3OVHNO1VE61IJXBUVRB94REOXJNDZR,7,1,5.8,TRUE
A3FOKP72T5I4FR,0,54,1,6.8,,USA,"When I was younger, I would go to school and sit quietly and learn.","It's raining tomorrow, so I need an umbrella",764,{},3X878VYTIEIUBNLRD09FCNTOE017FH,Approved,3300DTYQT2HEXBO34Q3GJGK5SD3QE9,7,1,5.8,
AL3K9E6X0U9MN,0.018518519,54,5.75,5.285714286,yes,USA,"When I was younger, I would go to school and outing with parents.","It's raining tomorrow, so will be happy.",1580,{},31MBOZ6PAORMNWQJQSKONMQMC7ECLK,Rejected,3U84XHCDICD5J1S12GAG1NKIKRV4ZC,7,1,-0.464285714,
A64JDJKE9DYCT,0,54,1,6.8,yes,USA,"When I was younger, I would go to school and then hang out with friends in the afternoon.","It's raining tomorrow, so I'll have to wear my raincoat.",672,{},372AGES0I45LTSWRM8D7NBKVJHRRXR,Approved,3OVR4I9USPJW59RAFKR3AU8EFOD4QL,7,6,5.8,
ALQDW7ERK5R4C,0.009259259,108,4.75,4.6875,yes,USA,"When I was younger, I would go to school and ground","It's raining tomorrow, so leave",304,great,3FHTJGYT8N0PVTLMK69EUUKLF97GPW,Rejected,3FFJ6VRIL1O2PNLQJBZSPPRF72D0IV,7,1,-0.0625,
ALQDW7ERK5R4C,0.009259259,108,4.75,4.6875,yes,USA,"When I was younger, I would go to school and feel nervous because teachers will scold and they give punishments but i enjoy with new friends","It's raining tomorrow, so I feel relaxed I may fall asleep and enjoy the day with rain",1280,{},39N6W9XWRDNJ47DNBT5X7LDXJEAGYQ,Rejected,3B4YI393V9WRKA8YXPCQ3X3LBVWSS6,7,1,-0.0625,
ADJ9I7ZBFYFH7,0,54,1,6.8,yes,USA,"When I was younger, I would go to school and try my best on tests.","It's raining tomorrow, so I'm going to bring an umbrella to work.",840,Cheers.,3VEI3XUCZRXGKJU00H3QTYYSHIIPR1,Approved,39ASUFLU6X7Y68PFQ4Y8DOGYPGQXED,7,1,5.8,TRUE
AO32GL5867YY7,0,54,1,6.8,yes,USA,"When I was younger, I would go to school and play soccer in the afternoon.","It's raining tomorrow, so the lawn will look nice next week.",1309,Red Forest,3HEADTGN2PSTP3RWMTCPZQNA36JRVO,Approved,3UNH76FOCS5LI172CY8T9ASG0OBMYX,7,1,5.8,TRUE
A14LXHJAWRQWR6,0,54,1,6.875,yes,USA,"When I was younger, I would go to school and prank the other kids by pulling out their chairs right before they sat down.","It's raining tomorrow, so I will stay inside and do nothing.",786,I'm sorry if I made any mistakes. A lot of the sentences seemed really subjective and I tried my hardest to answer them correctly and pay attention. Please have mercy,39RRBHZ0AU12RUDNWA62LTP9CM1ZVM,Approved,33F859I566D3DFDGB9EW9UMJYWUBH4,7,1,5.875,TRUE
A18SXC3JEN1O0U,0,54,1,6.875,yes,USA,"When I was younger, I would go to school and learn with my classmates.","It's raining tomorrow, so let's do it today.",597,{},3XEDXEGFX3OR9YDLTCF3DLB6EICK0W,Approved,3CPLWGV3MOZCZIKUGNVDN8OPW50N99,7,1,5.875,TRUE
A1DZMZTXWOM9MR,0,54,1.125,7,yes,USA,"When I was younger, I would go to school and play with my friends during recess.","It's raining tomorrow, so I'll be staying inside for the day.",3277,n/a,3W0KKJIARR99RNIOOGSI60HOXGOK8J,Approved,32XVDSJFPZXVHGEVJD1Y06RBL9H2MX,7,1,5.875,TRUE
A1N16ZU0FNQEY6,0,54,1.125,7,yes,USA,"When I was younger, I would go to school and learn how to do math problems","It's raining tomorrow, so I will be sure to pack an umbrella",1009,Thank you!,3HEA4ZVWVDMNMMEJJVH9SROFY0S55H,Approved,3I0BTBYZAXLOFN0VNTLVBDL3XLAY0Y,7,1,5.875,TRUE
A27VFM67RPD2L5,0,54,1.125,7,yes,USA,"When I was younger, I would go to school and hate every minute of being in class.","It's raining tomorrow, so I don't think I'll be taking a walk after all.",314,{},3PZDSVZ3J5H9GSGP9QULHGINPPXN4K,Approved,3X0H8UUIT1OKRRP7HUMR0M66H5TSWG,7,1,5.875,TRUE
ANTAJF0CKF25T,0,54,5.25,4.875,yes,USA,"When I was younger, I would go to school and for kids","It's raining tomorrow, so going to rain",653,good survey,3ZRKL6Z1E83M8L1ECND8PZPW2TESGO,Rejected,3F6KKYWMNB1O28XBS30F947FNQFNDQ,7,1,-0.375,
A2EJ06OGI9671Q,0,54,1.125,7,yes,USA,"When I was younger, I would go to school and sit quietly and listen to the teacher.","It's raining tomorrow, so I will wear my rainboots and remember my umbrella.",633,{},338GLSUI43BGUL5J137Q7EPK1EESFP,Approved,3AMW0RGHOD2XR501XCRA9YO419JPN7,7,1,5.875,TRUE
A30HUZHJBOX1LK,0,54,1.125,7,yes,USA,"When I was younger, I would go to school and then have band practice afterwards.","It's raining tomorrow, so I will be sure to carry an umbrella.",864,{},3YD0MU1NC21ZFW4J2KNNYMIXHKO7A4,Rejected,3PWWM24LHSYGWRCRPCRFVOQG14S82F,7,1,5.875,TRUE
A32QFJTK9LJXLR,0,54,1.125,7,yes,USA,"When I was younger, I would go to school and play blackjack at recess.","It's raining tomorrow, so I am going to stay home and eat ice cream.",1092,Love these!,32LAQ1JNT9P6S3FOLS7F3JM9DK7UTF,Approved,37UQDCYH6XVLT45A3HJKJTRWNIEV7M,7,1,5.875,TRUE
A33Z6BHAJUGCHY,0.018518519,54,1.125,7,yes,USA,"When I was younger, I would go to school and learn about US history.","It's raining tomorrow, so I should wear a jacket.",904,{},3UEDKCTP9VQ5R9D5EB0CS0LTMWIK7W,Rejected,3GNA64GUZE4E1SVATPADFMESFK4Q58,7,1,5.875,TRUE
AOU4SVB679704,0.018518519,54,7,7,yes,USA,"When I was younger, I would go to school and study","It's raining tomorrow, so i cannot go to school",2546,good,3AC6MFV69KIX9TI3RLPY6SY048RHZH,Rejected,3YOH7BII0979OJCUMB8TNYWIT2EKVH,7,1,0,
A3I1W58P6SIV26,0,54,1,6.875,yes,USA,"When I was younger, I would go to school and learn as much as I could","It's raining tomorrow, so I will wear a raincoat",3242,"Interesting study, I liked it!",3GITHABACYLZDE125CBXO1LP5B12N3,Approved,3OCHAWUVGOK1S8HPMQ9BBJT39DMKXK,7,1,5.875,TRUE
A98E8M4QLI9RS,0.018518519,54,1,6.875,yes,USA,"When I was younger, I would go to school and look forward to recess so I could play with my friends.","It's raining tomorrow, so I will remember to carry an umbrella.",1760,Thank you for the opportunity to participate in this study.,356TQKY9XFXLW8B45M392VC2RWO780,Approved,32RIADZISS48IP6N7OG85UNFXCV4S7,7,1,5.875,TRUE
AVD6HMIO1HLFI,0,54,1,6.875,yes,USA,"When I was younger, I would go to school and play cops and robbers during recess.","It's raining tomorrow, so I plan on staying in and reading a book.",1669,{},3MD8CKRQZZNKY8R254Y6W2CG8JCJRV,Approved,3NAPMVF0ZWFCWD78F7Z9HOULQNM72X,7,1,5.875,TRUE
APVZMZOTSI5JR,0.018518519,54,4.875,5.625,yes,USA,"When I was younger, I would go to school and reading books","It's raining tomorrow, so I bought a rain coat",2913,{},3QI9WAYOGQBKBSC80A4MD8C78FBS6M,Rejected,337RC3OW052K8PUC7BKU2Y9XI5ILVQ,7,1,0.75,
A2PGCDF7U8EEIK,0.018518519,54,1,6.888888889,yes,USA,"When I was younger, I would go to school and listen to my teachers.","It's raining tomorrow, so I will stay inside and read.",685,{},3P7RGTLO6EDNABB3LECW2RNJN4OKAN,Approved,3E1QT0TDFP9K7CQTEFC7I4XXQ3O8IV,7,1,5.888888889,TRUE
AQKASU6KLW1GZ,0,54,6.1,5.7,yes,USA,"When I was younger, I would go to school and park","It's raining tomorrow, so I come with umbrella",2940,excellent,33Q5P9PUSPM6SL7N5TBXV11KRGMCZ3,Rejected,30BUDKLTXDVP4P55KYFDL5PEWHH5EC,7,1,-0.4,
A270HX8LH9LJ8W,0,54,1.1,7,yes,USA,"When I was younger, I would go to school and try to stay out of trouble.","It's raining tomorrow, so it will be too muddy to play outside.",988,{},3N3WJQXELSQ9PEYHTZVIB9H00982LU,Approved,3VNL7UK1XFJJV5GRG5HH63GSO0HFTO,7,1,5.9,TRUE
A2GDXQGEQT8RJJ,0,54,1.1,7,yes,USA,"When I was younger, I would go to school and learn new skills.","It's raining tomorrow, so I will stay inside.",415,{},3CKVGCS3PG5PXHQTYLO5472GVCPS0L,Approved,3VP0C6EFSGWJZHXW6FD1QJ8N1HI6MN,7,1,5.9,TRUE
A2NT3OQZUUZPEO,0,54,1.1,7,yes,USA,"When I was younger, I would go to school and count the minutes until the last bell.","It's raining tomorrow, so I probably won't go to the park.",2681,{},3QHITW7OYO99LE9YYJWTYDZSMAGAQ5,Approved,337RC3OW052K8PUC7BKU2Y9XI2JVLV,7,1,5.9,TRUE
A2VRDE2FHCBMF8,0,54,1.1,7,no,OTHER,"When I was younger, I would go to school and listen to the lessons","It's raining tomorrow, so I'll bring my umbrella with me",1380,"Thank you very much for this HIT, and best of luck with your research",3VJ4PFXFJ371D7GFFSGY8EWHPVMAUA,Approved,3X31TUMD7XM4MDEE0X05VA2HTYCL1W,7,1,5.9,
AQY8URN1JQDC2,0.018518519,54,5,4.5,yes,USA,"When I was younger, I would go to school and park, cycling and ground.","It's raining tomorrow, so I come with Umbrella",1084,good survey,3WJGKMRWVI93PK2RDBM049IH3YCDC5,Rejected,3K4J6M3CXETKU9DDLPWITJQC1BXAG4,7,1,-0.5,
ARG392N6HWZCJ,0,54,5.375,4.625,yes,USA,"When I was younger, I would go to school and go to classes and study hard everydy","It's raining tomorrow, so I will wear rainboots and a rain jacket",472,Thank you!,3GVPRXWRPHUELENHE8F0FK6GUSTI7J,Rejected,3M1CVSFP605B7Y7ROL1UNXUE7Y6AQZ,7,1,-0.75,
A2YTO4EY3MNYAJ,0,54,1,6.9,yes,USA,"When I was younger, I would go to school and behave in my classes and then hang out with friends","It's raining tomorrow, so I will stay home and watch a good horror movie.",713,study ran smoothly,3IVKZBIBJ0908HWPWTVQAZ1XHTRHSC,Approved,3CTOC39K37QC295GMS51G5G2SV87JE,7,1,5.9,TRUE
A3FNC8ELMK8YJA,0,54,1,6.9,yes,USA,"When I was younger, I would go to school and learn lots of new things.","It's raining tomorrow, so I shall stay at home and read a book.",2907,{},3CRWSLD91K472357G9UUIZZS1QNMOT,Approved,3EFE17QCRC52U1UIMV0RZJWJ2HGSHG,7,1,5.9,TRUE
A3O0ZQMDKOKAMR,0,54,1,6.9,yes,USA,"When I was younger, I would go to school and go to class five days a week.","It's raining tomorrow, so I will need an umbrella.",1311,{},3YZ7A3YHR5TOSOCUVRUHL2Y7CK0S56,Approved,3GU1KF0O4I1VQWB4UMM1I3OAKN8PBR,7,1,5.9,TRUE
ARWN6TT8EWCFJ,0.037037037,54,4.6,4.666666667,yes,USA,"When I was younger, I would go to school and learn about history","It's raining tomorrow, so im going stay inside",1243,{},3YZ7A3YHR5TOSOCUVRUHL2Y7CK0S56,Approved,34X6J5FLPTYM8RAVIRE7GWXXXLZQJU,7,1,0.066666667,
A3RQN5RZD1N2KP,0,54,1,6.9,yes,USA,"When I was younger, I would go to school and take a math class so I could graduate.","It's raining tomorrow, so I'll look forward to staying inside and reading.",2055,{},3K3IX1W4S6ROL28JY6H4Y89IHEUPAT,Approved,3ZAZR5XV01I8E55GVVGYKLW6C4BZCJ,7,1,5.9,TRUE
ASGL06ZNUZCRT,0.037037037,54,4.444444444,4.333333333,yes,USA,"When I was younger, I would go to school and my age is upper in im going to college.","It's raining tomorrow, so school is leave",802,well,3YLTXLH3DF63VPGX4CRWFUWMU9KHPW,Rejected,37M28K1J0QDULB3ETVHLQWIST3EAJ8,7,1,-0.111111111,
A19LVWX8ZLO6CS,0,54,1,7,yes,USA,"When I was younger, I would go to school and have conversations with my friends.","It's raining tomorrow, so I will be staying indoors.",321,{},3FVBZG9CLJE078CDNRC60TVEM18H0P,Approved,3AUQQEL7U5T7BT5QIIYB4EH9F78V0S,7,1,6,TRUE
A1A7HKFWGH77QH,0,54,1,7,yes,USA,"When I was younger, I would go to school and play on the playground.","It's raining tomorrow, so you better wear a jacket.",636,{},3RZS0FBRWKACEH5HIKDV43Z6HHFCPI,Approved,39GXDJN2OTEPTIATDMBQXTNRY2N8VP,7,1,6,TRUE
A1E8PIR82KIJEP,0,54,1,7,yes,USA,"When I was younger, I would go to school and talk to my teachers.","It's raining tomorrow, so I will not go out.",522,{},3QTFNPMJC6IPJP4EUJKBBCVWQJZZN5,Approved,39L1G8WVWQRN69OPURW5ZO80TFL134,7,1,6,TRUE
ATPXLUQECTOD2,0,54,5.125,5.625,yes,USA,"When I was younger, I would go to school and play ground with my friends","It's raining tomorrow, so i am watched weather report",1560,useful study,3IH9TRB0FBZ0AS8FPSYREAF3R6TI1M,Rejected,3QILPRALQ5VCLD1KBVPZNCTECZIN8K,7,1,0.5,
A1F9KLZGHE9DTA,0,54,1,7,yes,USA,"When I was younger, I would go to school and study as hard as I could.","It's raining tomorrow, so I'd better remember to bring my umbrella.",2019,There were a few of these that were quite tricky but please know that I did the best I could and went with my gut as instructed.  Thanks for the HIT!,3N5YJ55YXG3OIHW6IR4CUJ4NHZTNAV,Approved,3C8HJ7UOP7ULNRH78KACNH1I6IFZM1,7,1,6,TRUE
A1V26049BBUXDX,0.018518519,54,1,7,yes,USA,"When I was younger, I would go to school and pray the teacher did not call on me.","It's raining tomorrow, so I will wear my rain boots and rain coat.",494,{},3YKP7CX6G2F4Y69B8YNJTX23Z297BZ,Rejected,3FUI0JHJPXYJGC24HVAONHNXRZZ33Y,7,1,6,TRUE
A1ZI4VU6650Q8B,0,54,1,7,yes,USA,"When I was younger, I would go to school and play in the band.","It's raining tomorrow, so I will take an umbrella.",966,{},3A3KKYU7P3HF7CE97VL4ZTCE4SMMW5,Approved,3V0Z7YWSIY0E7384X52PN2AOC2T2VE,7,1,6,TRUE
A21ZK49H9LSSRY,0.018518519,54,1,7,no,USA,"When I was younger, I would go to school and went home close to dinner time.","It's raining tomorrow, so I cancelled the picnic with my children and plan to take them to the museum instead.",2174,{},3OB6JN3A9QPAZGXN81BYCU4XCD7MR2,Approved,3PH3VY7DJLXHS3BLCMGZWF394KTZWS,7,1,6,
AUCHGHY1IKZZK,0,54,5.375,5.875,yes,USA,"When I was younger, I would go to school and lean about different subjects.","It's raining tomorrow, so I should take an umbrella with me.",239,{},3GS542CVJVN6N9GVMLUQ47THKWB598,Approved,3Z2R0DQ0JHEX5SMI2FDFNYM2C7Q2E8,7,1,0.5,
A29VL3MZE7YPBZ,0,54,1,7,yes,USA,"When I was younger, I would go to school and learn about diiferent subjects.","It's raining tomorrow, so I should bring an umbrella.",627,{},37SDSEDIN927LMW2G6M01LLPOAO814,Approved,3WYP994K17RJTYMAPI1CKEVUAOWY6Z,7,6,6,
A2CWJRAEFZ44HU,0,54,1,7,yes,USA,"When I was younger, I would go to school and smoke cigarettes in the bathroomo","It's raining tomorrow, so i think i'll have soup for dinner",1158,{},3HXCEECSQMTJVO8S1LTMSST3U33ZYV,Approved,3WSELTNVR32OZEZJ5PVPS251R54TAV,7,1,6,TRUE
A2EI075XZT9Y2S,0,54,1,7,yes,USA,"When I was younger, I would go to school and learn many things in class.","It's raining tomorrow, so I better get my yard work done today.",952,{},3EKTG13IZU3ZWI2A3HE2QIVY6LIMLC,Approved,3DQQ64TANGLNEZ9FPDIX5H1VULMPWX,7,1,6,TRUE
A2IP3ZAFYGV8M9,0,54,1,7,yes,USA,"When I was younger, I would go to school and hang out with my friends.","It's raining tomorrow, so I think I'll stay at home.",400,{},3UL5XDRDNCJ694XLHTOC4BY60QT58J,Approved,3N4BPTXIO8S9B4NUHLYORCUZFV5KUS,7,1,6,TRUE
A2VNSNAN1LZBAM,0,54,1,7,yes,USA,"When I was younger, I would go to school and sit in my assigned seat.","It's raining tomorrow, so I should remember my umbrella.",325,{},3JYPJ2TAYI8JHTPR9M3WC9K9EU7FPW,Approved,3DUZQ9U6SMO7C2P2RKHVEKNSAWRSV6,7,1,6,TRUE
A2YGOORS5N9RW8,0,54,1,7,yes,USA,"When I was younger, I would go to school and eat lunch in the cafeteria.","It's raining tomorrow, so i won't be going to the beach.",2277,{},3538U0YQ1FUCA4K4BO6PZ6H89YFF3K,Approved,3LS2AMNW5FQ0921SY46COSEJWF9QOD,7,1,6,TRUE
A2YVC1U50H2B4R,0,54,1,7,yes,USA,"When I was younger, I would go to school and learn many things.","It's raining tomorrow, so I should pack an umbrella.",275,{},30EV7DWJTVVH7EOHZGWBVU08P076YE,Approved,3AQF3RZ558IDT75FKS9OVTOE4D96FD,7,1,6,TRUE
A2ZGAH6NOSU2PO,0,54,1,7,yes,USA,"When I was younger, I would go to school and get my education.","It's raining tomorrow, so I will not go fishing.",1400,No comments,3L84EBDQ372TMOKPX5PLW5QFSGIKK2,Approved,3W92K5RLWUH660RRFO4NL9D0WCK5VI,7,1,6,TRUE
AX8X8S8PO81CB,0,54,4.625,4,yes,USA,"When I was younger, I would go to school and Park","It's raining tomorrow, so come with Umbrella",2524,this study is very good,3G57RS03HH5VNPVW1CFBUKL3EQ152G,Approved,36W0OB37HWEZVDGWHNUZVCTMPZKHZK,7,1,-0.625,
A3I40B0FATY8VH,0,54,1,7,yes,USA,learn about math,I will pack an umbrella,1575,{},3B6F54KMR2CP46BBU4S5ICLQ04VS1O,Approved,39L1G8WVWQRN69OPURW5ZO80TCM311,7,1,6,TRUE
A7O82NXM2PI12,0,54,1,7,yes,USA,"When I was younger, I would go to school and learn math and science","It's raining tomorrow, so I should walk with an umbrella",919,{},3INZSNUD80Q1RMVO1RC92JH9XD9D9O,Approved,3LOZAJ85YDD6BSDZXK37BN79SD0X2B,7,1,6,TRUE
AAASQIW3J32OL,0,54,1,7,yes,USA,"When I was younger, I would go to school and look forward to another day of learning.","It's raining tomorrow, so we had to postpone our picnic.",546,{},3OQQD2WO8I6WKVMUCWCA23U0PQ7I3E,Approved,32SVAV9L3F9J0X1PQAPYAP13X6S3AP,7,1,6,TRUE
ACSS93E03ZUGX,0,54,1,7,yes,USA,"When I was younger, I would go to school and take math and science tests.","It's raining tomorrow, so I will probably stay inside.",854,{},302OLP89DZ75RDZFT1VYE8ABIVFAC0,Approved,3K5TEWLKGVBIIOM6M8NHAIH51YPVIH,7,1,6,TRUE
AIQ1I6ODSIO56,0,54,1,7,yes,USA,"When I was younger, I would go to school and read books and study.","It's raining tomorrow, so I'll make sure to take my umbrella.",572,{},3W5PY7V3UP7TV93OJZQ04Y5DB6RJYX,Approved,3EG49X351UCUTTW0KMFA10OL8I2X6S,7,1,6,TRUE
AJRY9ALX8069Y,0,54,1,7,yes,USA,"When I was younger, I would go to school and study math, science, and English with my fellow students.","It's raining tomorrow, so I will just stay home and bake some cookies.",470,{},3XD2A6FGFNU7TBE6YH7YXI39YGJS9X,Approved,3TXWC2NHNZQ9FVCZOJCZM2YVJ48S9Q,7,1,6,TRUE
AK3H5QRAROFGP,0,54,1,7,yes,USA,"When I was younger, I would go to school and complete my work dilligently.","It's raining tomorrow, so I will stay at home.",838,{},3KA7IJSNW65T4CDB4KH0TJTOZWFPBO,Rejected,3XIQGXAUMC8DXTA53WK27EOH3TN7X2,6,1,6,TRUE
