WorkerId,HITId,na.pct,n,implausible,plausible,Answer.English,Answer.country,Answer.proficiency1,Answer.proficiency2,WorkTimeInSeconds,Answer.answer,AssignmentStatus,AssignmentId,filler.left,filler.right,diff,profcheck,good_data
A3EWR58W0SA885,3PA41K45VN4620ALR35KOH7SG6OP72,0,54,1.625,5.5,yes,USA,"When I was younger, I would go to school and try to learn mathematics.","It's raining tomorrow, so I should obviously wear a jacket.",1814,{},Approved,3ZGVPD4G6THP0M7RHHBO9VWA0QETZZ,4,5,3.875,yes,no
A3FGT6EU39C6S4,3KWGG5KP6J26TE84Q4L3NZ5BCC4MCW,0,54,2,6.25,yes,USA,"When I was younger, I would go to school and study for many different subjects.","It's raining tomorrow, so I should grab an umbrella before I leave.",2747,A3FGT6EU39C6S4,Approved,3YHH42UU5BF4FOTW4EW5H5J7O66L0T,7,1,4.25,yes,yes
A3FK6CWJPUWEWH,3MNJFORX8B4FOJ78P7UIE3FSNU65F0,0.018518519,54,2.625,7,yes,USA,"When I was younger, I would go to school and learned how to take multiple choice tests.","It's raining tomorrow, so I will make sure to bring my umbrella.",276,{},Approved,3V5Q80FXIXRUVU6LDVWJ47I5LI432M,7,1,4.375,yes,yes
A3FOKP72T5I4FR,3X878VYTIEIUBNLRD09FCNTOE017FH,0,54,1,6.8,,USA,"When I was younger, I would go to school and sit quietly and learn.","It's raining tomorrow, so I need an umbrella",764,{},Approved,3300DTYQT2HEXBO34Q3GJGK5SD3QE9,7,1,5.8,yes,no
A3G9RU1ZM5TJSF,39HYCOOPKOLGY6EIQ0GE75NTXCGDMN,0,54,5.125,5.125,yes,USA,"When I was younger, I would go to school and Very enjoy of the day.","It's raining tomorrow, so i am school in leave",734,Survey is very interesting.,Approved,3IXQG4FA2TYAY9VXDXQ4WDOVFJQB9I,7,1,0,NA,no
A3GIHD8GJU04MU,3D7VY91L65XNJ9GYC4P8CFZTUR4MBP,0,54,5,3.875,yes,USA,"When I was younger, I would go to school and I'm study well.","It's raining tomorrow, so very happy",1764,The survey is very nice,Rejected,3QECW5O0KH1RT8N2AT48KRPFZR45T2,7,1,-1.125,,no
A3GK90X2QOFR53,307FVKVSYRFKD7O2TJDWLJWXPAS74T,0,54,2,5.875,yes,USA,"When I was younger, I would go to school and learn about different subjects.","It's raining tomorrow, so I'll bring an umbrella",2703,none,Approved,3SB4CE2TJVVVGV83AZWMH5Q741SXAI,7,1,3.875,yes,yes
A3GLUDQZGEJL5G,3DGDV62G7O9ZGZDFLROPSQQK5Q22PZ,0.444444444,54,3,6.333333333,yes,USA,"When I was younger, I would go to school and","It's raining tomorrow, so",2314,{},Rejected,3WMOAN2SRBXAWPXXJO09FQDMNXJNVP,7,1,3.333333333,yes,yes
A3GNQDFPZALU92,356ZPKYPUHHPHK6MECVK1URPK5XPY3,0,54,1.875,7,,USA,"When I was younger, I would go to school and learn many different things.","It's raining tomorrow, so I will take an umbrella with me.",377,Fun! Thanks!,Approved,3D3VGR7TA0FBZEN6SLBK5FQDXDER3P,7,1,5.125,NA,no
A3GOR38ZREUSKR,38G0E1M85M5L5VJDQN7U41AUA5NUVV,0.018518519,54,5.25,5.285714286,yes,USA,"When I was younger, I would go to school and go to playground","It's raining tomorrow, so tody i will go to banK",2227,GOOD,Rejected,3Q5ZZ9ZEVOF8VOVE7VTDTVTSLEJ85G,7,1,0.035714286,,no
A3GPTSDDHJ2DBV,34ZTTGSNJXOOV1HC4P6LFZMWZ56HQN,0,54,1.7,6.5,yes,USA,"When I was younger, I would go to school and study with my friends","It's raining tomorrow, so I will take my umbrella.",1213,{},Approved,3M23Y66PO27MXCA1QC9N2S7TT30S6F,7,1,4.8,yes,yes
A3GWXHA60E414J,3XD2A6FGFNU7TBE6YH7YXI39YGJ9SE,0,54,6.125,6.125,yes,USA,"When I was younger, I would go to school and stduing well for future","It's raining tomorrow, so i will not go to the school",1110,good survey,Approved,31N2WW6R9RQEWOIX1QBQOQCUUP8F3N,7,6,0,NA,no
A3GZYWA9S6J0K9,3A520CCNWN0KOBJTPS1T4WAE37SAET,0,54,1,5.625,yes,USA,"When I was younger, I would go to school and I usually enjoyed my time there.","It's raining tomorrow, so I won't be working on my garden then.",798,{},Approved,3LRLIPTPEQ9PWV9WBGHXRBI58SEAK7,7,1,4.625,yes,yes
A3H3BTRV6I3LYU,3PCPFX4U40Q4H5Q69ZILCEAJJQTFQN,0,54,1.625,6.625,yes,USA,"When I was younger, I would go to school and listen to my teacher.","It's raining tomorrow, so I cannot go outside.",551,{},Approved,3P4RDNWND569RTMC5J9Y7U6B6BJIJK,7,1,5,yes,yes
A3H8M155NBFE1L,3PUOXASB5734UN0KT916TB0CLVJ9ZJ,0,54,2,7,yes,USA,"When I was younger, I would go to school and pay attention to every lesson.","It's raining tomorrow, so I'll stay home and relax.",983,{},Approved,3XIQGXAUMC8DXTA53WK27EOH3TMX7R,7,1,5,yes,yes
A3HHDPKL3O3O7Y,3VADEH0UHCXSLYUDF63VJ83O3K1PSP,0.018518519,54,2.125,6.25,yes,USA,"When I was younger, I would go to school and stay there for 7 or 8 hours a day.","It's raining tomorrow, so I will take an umbrella if I go out.",822,{},Approved,3TOK3KHVJTIQ3KWD25X6O1XORPI7OX,7,1,4.125,yes,yes
A3HK6YK0OK13X2,33Q5P9PUSPM6SL7N5TBXV11KRGMCZ3,0,54,2,6.4,yes,USA,"When I was younger, I would go to school and do my work quickly.","It's raining tomorrow, so tomorrow it will be very wet.",730,Fun survey!,Approved,3AZHRG4CU4KNZK37Y8S5LJPQONF303,7,1,4.4,yes,yes
A3HOBJ4PJUOCUN,37VE3DA4YUH1RVFNL79VKARXD55HBB,0,108,1.375,6.625,yes,USA,"When I was younger, I would go to school and help my friends with their homework.","It's raining tomorrow, so the game will be canceled.",1449,{},Approved,3AAPLD8UCCH3917XBV5H9OS543YHT4,7,1,5.25,yes,yes
A3HOBJ4PJUOCUN,3I7SHAD35MW0HXD8ZNDS7DDXB1D7MO,0,108,1.375,6.625,yes,USA,"When I was younger, I would go to school and do my homework.","It's raining tomorrow, so we can't go outside.",3022,{},Approved,33PPUNGG385CK7UZDS6T9GVSC5ERZH,7,1,5.25,yes,yes
A3HVID0VN8HV9T,31N9JPQXIPI3S44KOXE4B5RRUUJHN0,0.018518519,54,2.222222222,6,,,"When I was younger, I would go to school and make friends.","It's raining tomorrow, so i will be staying indoor.",2556,none.,Approved,3TXMY6UCAEOZ0D4P8ZXLTSK271QQCG,7,1,3.777777778,yes,no
A3I2PT6W0FP7BR,3126F2F5F83RBFPVEBJQURZ92TSEPD,0,54,1.875,4.875,,USA,"When I was younger, I would go to school and study very hard","It's raining tomorrow, so 
I won't go",493,{},Approved,3NC5L260MOM3IDBJKOVICTA5PGZOFM,7,1,3,NA,no
A3I30I5FLRFZTL,3GONHBMNHVYJ17JEII5BYX6WLTPZM5,0,54,1.375,6.125,yes,USA,"When I was younger, I would go to school and study for the test.","It's raining tomorrow, so I will bring a jacket.",344,{},Approved,3Z7VU45IPYHOR2VIFYRE3PDF8AKZ1Z,7,1,4.75,yes,yes
A3I40B0FATY8VH,3B6F54KMR2CP46BBU4S5ICLQ04VS1O,0,54,1,7,yes,USA,learn about math,I will pack an umbrella,1575,{},Approved,39L1G8WVWQRN69OPURW5ZO80TCM311,7,1,6,yes,yes
A3IDWLRXWYXBWN,3CMV9YRYP319VAWP0K1AAQ3H2RNJL5,0.055555556,54,6.75,7,yes,USA,"When I was younger, I would go to school and study","It's raining tomorrow, so I cant school",531,good,Rejected,32EYX73OY09VY80P757LSOGDANZURV,7,1,0.25,,no
A3JI3B5GTVA95F,3G5RUKN2EC3ADYM1QLQCYOT3BHBN9G,0,54,1.25,6.125,no,USA,"When I was younger, I would go to school and quietly do my work without socializing.","It's raining tomorrow, so don't forget to bring your umbrella.",1756,"Thank you for the opportunity. Some of these scenarios were a bit more tricky, but I hope I did alright.",Approved,3E7TUJ2EGCM3D6THRTHAR3CVI1ZD9I,7,1,4.875,yes,no
A3JQAR1OYDJPM0,3EPG8DX9LKQRFWW23AQNQXTWP0TP5N,0,54,3,3.625,yes,USA,"When I was younger, I would go to school and joined music class","It's raining tomorrow, so I will take leave",2305,Red Forest,Rejected,3SB5N7Y3O34OTWFVTNZP4DEZSSJG0N,7,1,0.625,NA,no
A3JTDNRJYVCGQD,36MUZ9VAE62IMIM592SVUXIKOAPDEY,0,54,1.25,6.375,yes,USA,"When I was younger, I would go to school and learn new and interesting things.","It's raining tomorrow, so I'm going to need my umbrella.",2633,{},Approved,3C8HJ7UOP7ULNRH78KACNH1I6ILZM7,7,1,5.125,yes,yes
A3JV54EH1LEK4H,3JVP4ZJHDPS033NXT9UR05WTMENI0J,0,54,6.8,6.7,yes,USA,"When I was younger, I would go to school and and study","It's raining tomorrow, so I cant come",451,good,Rejected,3R2UR8A0IAGKIZ24KI14I0ACTIWXOH,7,1,-0.1,,no
A3KK5FKG3L0Q66,3MA5N0ATTCBKHOE6MJ8OKGKAFNRKWY,0,54,2.125,5.75,yes,USA,"When I was younger, I would go to school and work on my math problems.","It's raining tomorrow, so I need to use my umbrella.",1616,{},Approved,3X4JMASXCM9S2F7KD17B32N2CCT0BM,7,1,3.625,yes,yes
A3KP8KFGG6734Q,37OPIVELUU3W8LAVFT9ZPZ7RVNKAH9,0,54,1,6.375,yes,USA,"When I was younger, I would go to school and then come home and play outside with my dog.","It's raining tomorrow, so I will need to bring an umbrella.",2180,"Nice hit, thanks.",Approved,3SEPORI8WNZKLQ8IBHK7EQ6IC1QZAH,7,1,5.375,yes,yes
A3L0DCUXI7X3A9,3ZRKL6Z1E83M8L1ECND8PZPW2TEGSC,0,54,1.25,6.5,yes,USA,"When I was younger, I would go to school and do my best to learn.","It's raining tomorrow, so I should carry an umbrella.",898,no problems,Approved,3ATPCQ38J8AKG0YDFVIO0JXG67MYAP,7,1,5.25,yes,yes
A3L4JI1S352HB8,3PN6H8C9R4QFW55TTXQ9YEST3VRAD0,0,54,1.625,7,yes,USA,"When I was younger, I would go to school and play on the playground with my friends.","It's raining tomorrow, so I think I'll stay inside and read.",1328,"There were a few words used in the questions that I didn't know and had to look up online (mollified). I consider myself someone who has a rich, native English language and been speaking it since birth and found the vocabulary a bit hard to understand.",Approved,35BLDD71I6X4DEBGMCB3ADKVXBSZVJ,7,1,5.375,yes,yes
A3LL096CAY5WHB,3IKMEYR0LWVY58GZ8ZJHW94LBGWK2G,0.037037037,54,1,5.8,yes,USA,"When I was younger, I would go to school and put forth my best effort.","It's raining tomorrow, so we should prepare our umbrellas.",1625,{},Approved,3HMVI3QICJSOMCLDJCPVPI4D2DH1Y5,4,1,4.8,yes,no
A3LRZX8477TYYZ,3M47JKRKCX12S8XZMCYHWHC6WL4862,0,54,1.125,6.875,yes,USA,"When I was younger, I would go to school and study many subjects each day.","It's raining tomorrow, so I will plan to carry an umbrella with me.",3346,{},Approved,3ZR9AIQJUB98HGMBYMXOVOHW2KC04G,7,1,5.75,yes,yes
A3LVLZS8S41ZD7,3DGDV62G7O9ZGZDFLROPSQQK5Q22PZ,0,54,3,6.625,yes,USA,"When I was younger, I would go to school and learn subjects like math and science.","It's raining tomorrow, so I will carry an umbrella.",2454,"I thought some of the sentences were obvious and easy to answer like ""the jam was loathed by the dietician"" (completely implausible).  But, I thought many of the sentences were subjective like ""the lad instructed the governess"".  I rated this as somewhat plausible because children occasionally understand or know more about a subject than their teacher.",Approved,3XUHV3NRVKY1OZW7AZNJ68MRO085HX,7,1,3.625,yes,yes
A3M97GKJ6PVL3A,3TKXBROM5TA759OJFH4XIABPLNTJIR,0,108,3.111111111,4.055555556,yes,USA,"When I was younger, I would go to school and attend my class","It's raining tomorrow, so we won't go to the park",1750,It was very interesting to do,Rejected,3SB4CE2TJVVVGV83AZWMH5Q744SAX1,7,1,0.944444444,NA,no
A3M97GKJ6PVL3A,3UUSLRKAUL3XD37VMUEPONQ32NLD7C,0,108,3.111111111,4.055555556,yes,USA,"When I was younger, I would go to school and to wakeup early morning.","It's raining tomorrow, so be careful to go anypalce.",987,{},Rejected,3WLEIWSYHOH9P2DKSGLL81JF4NI2HO,7,1,0.944444444,no,no
A3M9ZOPLZIQ2A,3XQ4XW3OD9CWTRT7D8SJNVVVSA92SF,0.018518519,54,5.5,5,yes,USA,"When I was younger, I would go to school and park, ground and cycling.","It's raining tomorrow, so I come with Umbrella",2031,good,Rejected,3SB4CE2TJVVVGV83AZWMH5Q741TAXW,7,1,-0.5,,no
A3MD34XEB4H6JF,3NOEP8XAU420HFGC9G9IIGKGIZ3PXX,0.037037037,54,1.375,6.75,yes,USA,"When I was younger, I would go to school and play with my best friend","It's raining tomorrow, so we will put off our trip",2153,Thank you,Approved,3180JW2OT4CXF5RXYZQ4IL261PFJ5D,7,1,5.375,yes,yes
A3MSI825AJGCA5,37PGLWGSJT62GTU1X249JPB20CTKIR,0.037037037,54,2.1,6.333333333,yes,USA,"When I was younger, I would go to school and study while enjoying sport games","It's raining tomorrow, so I will stay indoor and enjoy the company of family.",725,The survey did not have any glith.,Approved,3G5W44VEU7IQ6MMZXG97NXT86QUKG2,7,1,4.233333333,yes,yes
A3N4L5F7CEY0B2,3S1L4CQSFX5CUPJPK3LZMEVEF87FAG,0,54,1.1,5.8,yes,USA,"When I was younger, I would go to school and learn about various subjects including history and science.","It's raining tomorrow, so I will not be jogging in the morning.",1110,{},Approved,36PW28KO4ZWMAVHMFU6UTG50OVIAEN,7,1,4.7,yes,yes
A3N6AAKMOMH1Q0,34R0BODSP1ZNI57CUWACWLUSBTR5EI,0,54,6,5.875,yes,USA,"When I was younger, I would go to school and junior high","It's raining tomorrow, so really an opinion",2331,Good survey,Rejected,3B3WTRP3DB2GAWV1U4XTVKLRLAA29Y,7,1,-0.125,,no
A3O0ZQMDKOKAMR,3YZ7A3YHR5TOSOCUVRUHL2Y7CK0S56,0,54,1,6.9,yes,USA,"When I was younger, I would go to school and go to class five days a week.","It's raining tomorrow, so I will need an umbrella.",1311,{},Approved,3GU1KF0O4I1VQWB4UMM1I3OAKN8PBR,7,1,5.9,yes,yes
A3O4WYGKH31OX,3PMR2DOWOO15Q3AJ5QYZNZI1Y4X54C,0,54,1,6.25,yes,USA,"When I was younger, I would go to school and study very hard every day.","It's raining tomorrow, so I'll bring my umbrella with me.",634,{},Approved,3MYYFCXHJ375SKXWCOMRGG4C94ZG43,7,1,5.25,yes,yes
A3O5X3P3N0KU7I,3QI9WAYOGQBKBSC80A4MD8C78FBS6M,0,54,6,5.5,yes,USA,"When I was younger, I would go to school and college","It's raining tomorrow, so today",447,red forest,Rejected,386CSBG1OZMAKWVOY8KI7SSSBFI6Q7,7,1,-0.5,,no
A3OVS29S2TYBQR,3YLTXLH3DF63VPGX4CRWFUWMU9KHPW,0,54,4.5,4,yes,USA,"When I was younger, I would go to school and enjoy with my friends","It's raining tomorrow, so the weather will be worst",227,no,Rejected,3FDJT1UU748SQPXFGKQGJ02JGHC5K1,7,5,-0.5,NA,no
A3P57IUDHUKNCE,3J9L0X0VDFM00SVFIMHZU76U4TF9WT,0,54,5.875,5.625,yes,USA,"When I was younger, I would go to school and learn about math.","It's raining tomorrow, so I will bring my coat.",3242,{},Rejected,3ZDAD0O1T1D0VR7CGZN3CAGZSQDXT3,7,1,-0.25,,no
A3P6CVPYACUX43,3EHIMLB7F7ZIPXHGIVPLT81W5ZKH8C,0,54,1.625,6.875,yes,USA,"When I was younger, I would go to school and listen intently to my teachers.","It's raining tomorrow, so I will stay inside and play board games.",1879,{},Approved,32AT8R96GL97ZN02MU7QIYL9WPISUH,7,1,5.25,yes,yes
A3P7AXWF57BHNX,3PKVGQTFIHKATXM1R4Z96PR4LNLRYX,0,54,1.9,6.4,yes,USA,"When I was younger, I would go to school and learn.","It's raining tomorrow, so wear a rain coat.",2559,Thanks for fair pay.,Approved,3KXIR214I4GFDQPPD912ECABZIW242,7,1,4.5,yes,yes
A3PLJLUKN3PEA2,391JB9X4ZY8OCCKSIH21BIIJHLDKM7,0,54,1.625,6.125,yes,USA,"When I was younger, I would go to school and learn about a great many things.","It's raining tomorrow, so it won't be a good day for a picnic.",673,"I feel like I am going to not get credit for this, because there were some weird scenarios that I felt were completely plausible. I don't see any reason why they couldn't or wouldn't happen. In general I don't think there is a scale for plausibility; either something could happen or it couldn't. And I am really not sure about the fairy one. Was it a trick? Would you say it's implausible because fairies and trolls don't exist, or is it plausible in an assumed world where they do? Because if fairies and trolls exist, it is certainly plausible that a fairy could enchant a troll. Anyway, I took this all seriously. I hope my possible odd take on some things won't make you think I answered at random, and reject my HIT.",Approved,33JKGHPFYCUR623O5WZISUU9W77MND,7,1,4.5,yes,yes
A3QLGMZOLGMBQ1,3G3AJKPCXLS3SRK3GS3WYWGUT914YR,0,54,1.25,6.125,yes,USA,"When I was younger, I would go to school and look forward to recess.","It's raining tomorrow, so I think I'll stay in.",996,{},Approved,3M1CVSFP605B7Y7ROL1UNXUE7Y5QAE,7,1,4.875,yes,yes
A3QS96739O5M6F,3PKJ68EHDNW79EDZ9ZMCIYAALAEHJW,0,54,1,5.25,yes,USA,"When I was younger, I would go to school and work with my teachers.","It's raining tomorrow, so I'm planning to stay home.",2149,thanks,Approved,3URFVVM165I40ZMGHM1YERICJ4IUZO,7,5,4.25,yes,no
A3QSJY1FFN0N6V,33K3E8REWWVFBNHVNZ77WUPQTO2X8I,0,54,1.75,6.25,yes,USA,"When I was younger, I would go to school and play with my friends at recess.","It's raining tomorrow, so I'm going to make some soup and stay home.",370,None,Approved,3PM8NZGV8YGN3BFKZVT8755C8JEXQP,7,1,4.5,yes,yes
A3QXFWX1PVH5MJ,3VGZ74AYTGG614CIF1N8AULEGQSCGE,0.018518519,54,2.125,6.25,yes,USA,"When I was younger, I would go to school and hang out with my friends","It's raining tomorrow, so i dont think i will be going out",829,{},Approved,3A4NIXBJ76Z1I203TJJ3F2QKRCBMLF,7,1,4.125,yes,yes
A3RDH0U2H6JCBC,366FYU4PTGPQ0OSF1JEIYADA8JMEKC,0,54,1.375,6.5,yes,USA,"When I was younger, I would go to school and hang out with my friends.","It's raining tomorrow, so I'm going to just stay home all day.",3067,{},Rejected,3LWJHTCVCCM63POZZ1NM1Y554EIQFR,7,1,5.125,yes,yes
A3RHJEMZ4EGY2U,359AP8GAGGKN8B1HMYJE4H8LHN97C6,0,54,2.5,6.75,yes,USA,"When I was younger, I would go to school and talk to my friends all day.","It's raining tomorrow, so I will not be able to go to the park.",3337,{},Approved,3QY5DC2MXRKYVIVGGA7RBZ2U7ZOUF0,5,1,4.25,yes,no
A3RI9RLBGPG2B6,3SU800BH86ST0NNW4ODKYEBMTD8UQ1,0.018518519,54,2.125,6.25,yes,USA,"When I was younger, I would go to school and learn school subjects such as math.","It's raining tomorrow, so I'm going to just stay inside.",668,{},Approved,34MAJL3QP4N4Y8L8H9F7XMF35WW34E,7,1,4.125,yes,yes
A3RLCGRXA34GC0,3BPP3MA3TCK1KUAXMJQJDAQPXJRELF,0,54,1.875,6.375,yes,USA,"When I was younger, I would go to school and work till the bell rang.","It's raining tomorrow, so we should not go to the beach.",1385,{},Approved,3K4J6M3CXETKU9DDLPWITJQC1E0AGD,7,1,4.5,yes,yes
A3RQN5RZD1N2KP,3K3IX1W4S6ROL28JY6H4Y89IHEUPAT,0,54,1,6.9,yes,USA,"When I was younger, I would go to school and take a math class so I could graduate.","It's raining tomorrow, so I'll look forward to staying inside and reading.",2055,{},Approved,3ZAZR5XV01I8E55GVVGYKLW6C4BZCJ,7,1,5.9,yes,yes
A3RYI5HXC2MJLN,3126F2F5F83RBFPVEBJQURZ92TSEPD,0,54,3,4.75,yes,USA,"When I was younger, I would go to school and learn to read and write while trying to make new friends.","It's raining tomorrow, so I will need to bring an umbrella with me too work tomorrow.",3461,{},Rejected,35DR22AR5DKVWA9I1KHCUXC1YR0X3M,7,1,1.75,yes,yes
A3SL00PZAKQS5T,3K2CEDRACB1NFVAFCQGTC95F0Y4MTF,0,54,3,2.375,yes,USA,"When I was younger, I would go to school and And play with friends","It's raining tomorrow, so I will use an umbrella",2589,nothing to say about it,Rejected,3D3VGR7TA0FBZEN6SLBK5FQDXDF3R2,7,1,-0.625,NA,no
A3TOUB8313BPVS,3FDWKV9VCN22F8P4CV63H5RHJCBUME,0,54,2.75,6.875,yes,USA,"When I was younger, I would go to school and play games at recess.","It's raining tomorrow, so I will bring an umbrella.",2471,{},Approved,3JC6VJ2SABJMECOT4TDRPMZNB2JA5M,7,1,4.125,yes,yes
A3UP4PP3ZF1J39,3PA41K45VN4620ALR35KOH7SG6O7PK,0.018518519,54,3.714285714,4.75,yes,USA,"When I was younger, I would go to school and learn four language skills","It's raining tomorrow, so we must wait",850,it is an interesting survey although it is very demanding and involved critical thinking,Approved,3HUTX6F6VUNJHJZ7WTGBSAGGGC12ON,7,1,1.035714286,yes,yes
A3V0VH1WX2ZS6G,32XN26MTXZJ2T4V3ECR4SLOL3IHL00,0,54,3.5,3.375,yes,USA,"When I was younger, I would go to school and joined dance club","It's raining tomorrow, so I will take rest",2564,good,Rejected,3UOUJI6MTDEFV4M1G4DDH621B7JXUZ,7,1,-0.125,NA,no
A3VE9WX0XH2N5G,3T6EIBTM9LOHYY2H9NZ78DKNISUAAY,0.018518519,54,2.25,6.125,yes,USA,"When I was younger, I would go to school and learn the alphabet","It's raining tomorrow, so i will not go to the park",1216,{},Approved,3TAYZSBPLL8YFBR03AXKCFQHD1Y2SE,7,1,3.875,yes,yes
A3VENK02U0X16N,3T5ZXGO9DEOAMMH6ABCSF6Q1VUMZQS,0,54,1.75,6.625,yes,USA,"When I was younger, I would go to school and try to do my best in class.","It's raining tomorrow, so I should take an umbrella to work.",498,{},Approved,3SUWZRL0MYDLNT5JPHPIDB3ESFRE66,7,1,4.875,yes,yes
A3W2RRAUPHYRIO,3B9J25CZ25D9R9L9A1HPZ84H41MSCE,0,54,1,6.625,yes,USA,"When I was younger, I would go to school and learn math and science.","It's raining tomorrow, so I will stay inside.",529,{},Approved,3VNL7UK1XFJJV5GRG5HH63GSOLIFTV,7,1,5.625,yes,yes
A3W341JMZSKATX,366FYU4PTGPQ0OSF1JEIYADA8JMKEI,0,54,1.25,5.5,yes,USA,"When I was younger, I would go to school and learn maths","It's raining tomorrow, so",3597,{},Approved,3OF2M9AATGOQX3H4N8XW849EHDKZKW,7,1,4.25,yes,yes
A47HX1N4QM1XQ,30IRMPJWDZJF9SXKNPYIXHCTN8CKRV,0,54,5.375,6.625,yes,USA,"When I was younger, I would go to school and spend a time with my friends.","It's raining tomorrow, so I can take a rest of my work.",3323,It was good to finished.,Rejected,3Y4W8Q93LZK1AD6KUUM6JL1S9TNVDL,7,1,1.25,yes,yes
A48WNR6C4CI3J,3OKP4QVBP2XI8PFKVNRH4ZVQGN7AGA,0,54,1,6.5,yes,USA,"When I was younger, I would go to school and learn about fractions and long division.","It's raining tomorrow, so I won't be going to the shops after all.",264,{},Approved,3S06PH7KSR4LO1QMNG2HCXUCKPBD19,7,1,5.5,yes,yes
A4IUVFS10MYX1,3HRWUH63QU2RCBKPNVDVM8O1PLSN5P,0,54,2,6.75,yes,USA,"When I was younger, I would go to school and chat with all my friends.","It's raining tomorrow, so I will bring an umbrella.",275,{},Approved,326O153BMIYK82KYZ4XWJHD691EEDY,7,1,4.75,yes,yes
A4J4GGMKJ68L0,3AA88CN98P3O6T961KQC5D5QQVRKYX,0,54,2.625,5.875,yes,USA,"When I was younger, I would go to school and come back home to relax.","It's raining tomorrow, so expect traffic to be rather slow.",3150,{},Approved,39GAF6DQWR07IIQ8E12BIJ0JKWEV1P,7,1,3.25,yes,yes
A4LCG4MSNJRUF,3QXFBUZ4ZKG2NYTI1S88407KNQZGUS,0,54,1.25,6.25,yes,USA,"When I was younger, I would go to school and learn about new subjects.","It's raining tomorrow, so I am going to stay inside.",439,{},Approved,3FIJLY1B6U4L3DNKZO8X1TFVZIWPFZ,7,1,5,yes,yes
A4R66ZHYXG17N,3SZYX62S5G029QS27OW6QB2BP6N57W,0.037037037,54,3,5.375,yes,USA,"When I was younger, I would go to school and play the volleyball with my classmates.","It's raining tomorrow, so we are unable to go out.",3294,{},Approved,3NQL1CS15R848O1BQQ9KW6BTRKMVYS,7,1,2.375,yes,yes
